"Date","Price","Open","High","Low","Change %"
"Jul 26, 2014","-0.120","-0.150","-0.120","-0.150","-20.00%"
"Jul 25, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 24, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 23, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 22, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 21, 2014","-0.150","-0.150","-0.150","-0.150","25.00%"
"Jul 20, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Jul 19, 2014","-0.120","-0.150","-0.120","-0.170","-20.00%"
"Jul 18, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 17, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 16, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 15, 2014","-0.150","-0.150","-0.150","-0.150","-11.76%"
"Jul 14, 2014","-0.170","-0.170","-0.170","-0.170","41.67%"
"Jul 13, 2014","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Jul 12, 2014","-0.150","-0.150","-0.150","-0.150","-11.76%"
"Jul 11, 2014","-0.170","-0.170","-0.170","-0.170","13.33%"
"Jul 10, 2014","-0.150","-0.150","-0.150","-0.150","-11.76%"
"Jul 09, 2014","-0.170","-0.170","-0.170","-0.170","0.00%"
"Jul 08, 2014","-0.170","-0.170","-0.170","-0.170","0.00%"
"Jul 07, 2014","-0.170","-0.170","-0.170","-0.170","41.67%"
"Jul 05, 2014","-0.120","-0.120","-0.120","-0.120","-29.41%"
"Jul 04, 2014","-0.170","-0.170","-0.170","-0.170","13.33%"
"Jul 03, 2014","-0.150","-0.150","-0.150","-0.150","-31.82%"
"Jul 02, 2014","-0.220","-0.220","-0.220","-0.220","22.22%"
"Jul 01, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"Jun 30, 2014","-0.180","-0.180","-0.180","-0.180","50.00%"
"Jun 28, 2014","-0.120","-0.150","-0.120","-0.150","-33.33%"
"Jun 27, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"Jun 26, 2014","-0.180","-0.180","-0.180","-0.180","-28.00%"
"Jun 25, 2014","-0.250","-0.250","-0.250","-0.250","108.33%"
"Jun 24, 2014","-0.120","-0.120","-0.120","-0.120","-33.33%"
"Jun 23, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"Jun 20, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"Jun 19, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"Jun 18, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"Jun 17, 2014","-0.180","-0.180","-0.180","-0.180","20.00%"
"Jun 16, 2014","-0.150","-0.150","-0.150","-0.150","25.00%"
"Jun 15, 2014","-0.120","-0.250","-0.120","-0.250","-33.33%"
"Jun 13, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"Jun 12, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"Jun 11, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"Jun 10, 2014","-0.180","-0.180","-0.180","-0.180","20.00%"
"Jun 06, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 05, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 04, 2014","-0.150","-0.150","-0.150","-0.150","15.38%"
"Jun 03, 2014","-0.130","-0.130","-0.130","-0.130","-31.58%"
"Jun 02, 2014","-0.190","-0.190","-0.190","-0.190","0.00%"
"May 30, 2014","-0.190","-0.190","-0.190","-0.190","26.67%"
"May 28, 2014","-0.150","-0.150","-0.150","-0.150","50.00%"
"May 27, 2014","-0.100","-0.100","-0.100","-0.100","-47.37%"
"May 26, 2014","-0.190","-0.190","-0.190","-0.190","72.73%"
"May 25, 2014","-0.110","-0.110","-0.110","-0.110","-8.33%"
"May 24, 2014","-0.120","-0.190","-0.120","-0.190","-36.84%"
"May 23, 2014","-0.190","-0.190","-0.190","-0.190","0.00%"
"May 22, 2014","-0.190","-0.190","-0.190","-0.190","58.33%"
"May 21, 2014","-0.120","-0.120","-0.120","-0.120","-36.84%"
"May 20, 2014","-0.190","-0.190","-0.190","-0.190","0.00%"
"May 19, 2014","-0.190","-0.190","-0.190","-0.190","5.56%"
"May 17, 2014","-0.180","-0.180","-0.180","-0.180","-5.26%"
"May 16, 2014","-0.190","-0.190","-0.190","-0.190","5.56%"
"May 15, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"May 14, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"May 13, 2014","-0.180","-0.180","-0.180","-0.180","0.00%"
"May 12, 2014","-0.180","-0.180","-0.180","-0.180","20.00%"
"May 10, 2014","-0.150","-0.150","-0.150","-0.150","-16.67%"
"May 09, 2014","-0.180","-0.180","-0.180","-0.180","20.00%"
"May 08, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"May 07, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"May 06, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"May 05, 2014","-0.150","-0.150","-0.150","-0.150","36.36%"
"May 04, 2014","-0.110","-0.150","-0.110","-0.200","0.00%"
"May 03, 2014","-0.110","-0.110","-0.110","-0.150","-26.67%"
"May 02, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Apr 30, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Apr 29, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Apr 28, 2014","-0.150","-0.150","-0.150","-0.150","36.36%"
"Apr 27, 2014","-0.110","-0.150","-0.110","-0.150","0.00%"
"Apr 26, 2014","-0.110","-0.150","-0.110","-0.150","-8.33%"
"Apr 25, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Apr 24, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Apr 23, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Apr 22, 2014","-0.120","-0.120","-0.120","-0.120","9.09%"
"Apr 20, 2014","-0.110","-0.110","-0.110","-0.110","-26.67%"
"Apr 19, 2014","-0.150","-0.150","-0.110","-0.150","0.00%"
"Apr 17, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Apr 16, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Apr 15, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Apr 14, 2014","-0.150","-0.150","-0.150","-0.150","36.36%"
"Apr 13, 2014","-0.110","-0.150","-0.080","-0.150","0.00%"
"Apr 12, 2014","-0.110","-0.150","-0.110","-0.150","-26.67%"
"Apr 11, 2014","-0.150","-0.150","-0.150","-0.150","25.00%"
"Apr 10, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Apr 09, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Apr 08, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Apr 07, 2014","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Apr 06, 2014","-0.150","-0.150","-0.150","-0.150","36.36%"
"Apr 05, 2014","-0.110","-0.150","-0.110","-0.150","-8.33%"
"Apr 04, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Apr 03, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Apr 02, 2014","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Apr 01, 2014","-0.150","-0.150","-0.150","-0.150","-16.67%"
"Mar 31, 2014","-0.180","-0.180","-0.180","-0.180","20.00%"
"Mar 28, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 27, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 26, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 25, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 24, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 21, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 20, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 19, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 18, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 17, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 16, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 15, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 14, 2014","-0.150","-0.150","-0.150","-0.150","25.00%"
"Mar 13, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Mar 12, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Mar 11, 2014","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Mar 10, 2014","-0.150","-0.150","-0.150","-0.150","50.00%"
"Mar 09, 2014","-0.100","-0.100","-0.100","-0.100","0.00%"
"Mar 08, 2014","-0.100","-0.100","-0.100","-0.100","-16.67%"
"Mar 07, 2014","-0.120","-0.120","-0.120","-0.120","20.00%"
"Mar 06, 2014","-0.100","-0.100","-0.100","-0.100","-33.33%"
"Mar 05, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 04, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Mar 03, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 28, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 27, 2014","-0.150","-0.150","-0.150","-0.150","50.00%"
"Feb 26, 2014","-0.100","-0.100","-0.100","-0.100","-33.33%"
"Feb 25, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 24, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 23, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 21, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 20, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 19, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 18, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 17, 2014","-0.150","-0.150","-0.150","-0.150","25.00%"
"Feb 15, 2014","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Feb 14, 2014","-0.150","-0.150","-0.150","-0.150","50.00%"
"Feb 13, 2014","-0.100","-0.100","-0.100","-0.100","-33.33%"
"Feb 12, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 11, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 10, 2014","-0.150","-0.150","-0.150","-0.150","50.00%"
"Feb 07, 2014","-0.100","-0.100","-0.100","-0.100","-33.33%"
"Feb 06, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Feb 05, 2014","-0.150","-0.150","-0.150","-0.150","25.00%"
"Feb 04, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Feb 03, 2014","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Feb 01, 2014","-0.150","-0.150","-0.150","-0.150","25.00%"
"Jan 31, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Jan 30, 2014","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Jan 29, 2014","-0.150","-0.150","-0.150","-0.150","25.00%"
"Jan 28, 2014","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Jan 27, 2014","-0.150","-0.150","-0.150","-0.150","87.50%"
"Jan 26, 2014","-0.080","-0.150","-0.080","-0.150","0.00%"
"Jan 25, 2014","-0.080","-0.150","-0.080","-0.150","-33.33%"
"Jan 24, 2014","-0.120","-0.120","-0.120","-0.120","0.00%"
"Jan 23, 2014","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Jan 22, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 21, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 20, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 19, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 18, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 17, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 16, 2014","-0.150","-0.150","-0.150","-0.150","87.50%"
"Jan 15, 2014","-0.080","-0.080","-0.080","-0.080","-46.67%"
"Jan 14, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 13, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 12, 2014","-0.150","-0.080","-0.080","-0.160","0.00%"
"Jan 11, 2014","-0.150","-0.080","-0.080","-0.150","0.00%"
"Jan 10, 2014","-0.150","-0.150","-0.150","-0.150","-16.67%"
"Jan 09, 2014","-0.180","-0.180","-0.180","-0.180","20.00%"
"Jan 08, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 07, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 06, 2014","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jan 05, 2014","-0.150","-0.080","-0.080","-0.150","0.00%"
"Jan 04, 2014","-0.150","-0.080","-0.080","-0.150","0.00%"
"Jan 03, 2014","-0.150","-0.150","-0.150","-0.150","-31.82%"
"Dec 30, 2013","-0.220","-0.220","-0.220","-0.220","46.67%"
"Dec 29, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 28, 2013","-0.150","-0.150","-0.150","-0.150","-25.00%"
"Dec 27, 2013","-0.200","-0.200","-0.200","-0.200","33.33%"
"Dec 23, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 22, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 20, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 19, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 18, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 17, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 16, 2013","-0.150","-0.150","-0.150","-0.150","87.50%"
"Dec 15, 2013","-0.080","-0.150","-0.080","-0.150","0.00%"
"Dec 14, 2013","-0.080","-0.150","-0.080","-0.150","-46.67%"
"Dec 13, 2013","-0.150","-0.150","-0.150","-0.150","87.50%"
"Dec 12, 2013","-0.080","-0.080","-0.080","-0.080","-46.67%"
"Dec 11, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 10, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 09, 2013","-0.150","-0.150","-0.150","-0.150","-16.67%"
"Dec 08, 2013","-0.180","-0.120","-0.120","-0.180","50.00%"
"Dec 07, 2013","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Dec 06, 2013","-0.150","-0.150","-0.150","-0.150","25.00%"
"Dec 05, 2013","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Dec 04, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 03, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Dec 02, 2013","-0.150","-0.150","-0.150","-0.150","25.00%"
"Dec 01, 2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"Nov 30, 2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"Nov 29, 2013","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Nov 28, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Nov 27, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Nov 26, 2013","-0.150","-0.150","-0.150","-0.150","25.00%"
"Nov 25, 2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"Nov 24, 2013","-0.120","-0.080","-0.080","-0.120","0.00%"
"Nov 23, 2013","-0.120","-0.080","-0.080","-0.120","-20.00%"
"Nov 22, 2013","-0.150","-0.150","-0.150","-0.150","87.50%"
"Nov 21, 2013","-0.080","-0.080","-0.080","-0.080","-46.67%"
"Nov 20, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Nov 19, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Nov 18, 2013","-0.150","-0.150","-0.150","-0.150","25.00%"
"Nov 17, 2013","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Nov 15, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Nov 14, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Nov 13, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Nov 12, 2013","-0.150","-0.150","-0.150","-0.150","25.00%"
"Nov 11, 2013","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Nov 08, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Nov 07, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Nov 06, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Nov 05, 2013","-0.150","-0.150","-0.150","-0.150","25.00%"
"Nov 04, 2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"Nov 03, 2013","-0.120","-0.120","-0.120","-0.120","-20.00%"
"Nov 01, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 31, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 30, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 29, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 28, 2013","-0.150","-0.150","-0.150","-0.150","87.50%"
"Oct 27, 2013","-0.080","-0.120","-0.080","-0.180","-33.33%"
"Oct 26, 2013","-0.120","-0.080","-0.080","-0.120","-20.00%"
"Oct 25, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 24, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 23, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 22, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 21, 2013","-0.150","-0.150","-0.150","-0.150","25.00%"
"Oct 20, 2013","-0.120","-0.080","-0.080","-0.120","0.00%"
"Oct 19, 2013","-0.120","-0.080","-0.080","-0.120","-20.00%"
"Oct 18, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 17, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 16, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 15, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 14, 2013","-0.150","-0.150","-0.150","-0.150","87.50%"
"Oct 13, 2013","-0.080","-0.100","-0.080","-0.100","-33.33%"
"Oct 12, 2013","-0.120","-0.100","-0.080","-0.120","-20.00%"
"Oct 11, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 10, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 09, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 08, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 07, 2013","-0.150","-0.150","-0.150","-0.150","50.00%"
"Oct 06, 2013","-0.100","-0.070","-0.070","-0.100","25.00%"
"Oct 05, 2013","-0.080","-0.080","-0.080","-0.080","-46.67%"
"Oct 04, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 03, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 02, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Oct 01, 2013","-0.150","-0.150","-0.150","-0.150","87.50%"
"Sep 30, 2013","-0.080","-0.080","-0.080","-0.080","-20.00%"
"Sep 29, 2013","-0.100","-0.080","-0.080","-0.100","0.00%"
"Sep 28, 2013","-0.100","-0.080","-0.080","-0.100","42.86%"
"Sep 27, 2013","-0.070","-0.070","-0.070","-0.070","-12.50%"
"Sep 26, 2013","-0.080","-0.080","-0.080","-0.080","0.00%"
"Sep 25, 2013","-0.080","-0.080","-0.080","-0.080","-20.00%"
"Sep 24, 2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"Sep 23, 2013","-0.100","-0.100","-0.100","-0.100","25.00%"
"Sep 22, 2013","-0.080","-0.080","-0.080","-0.100","0.00%"
"Sep 21, 2013","-0.080","-0.100","-0.080","-0.120","-20.00%"
"Sep 20, 2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"Sep 19, 2013","-0.100","-0.100","-0.100","-0.100","25.00%"
"Sep 18, 2013","-0.080","-0.080","-0.080","-0.080","-20.00%"
"Sep 17, 2013","-0.100","-0.100","-0.100","-0.100","-16.67%"
"Sep 16, 2013","-0.120","-0.120","-0.120","-0.120","20.00%"
"Sep 15, 2013","-0.100","-0.080","-0.080","-0.100","0.00%"
"Sep 14, 2013","-0.100","-0.080","-0.080","-0.100","25.00%"
"Sep 13, 2013","-0.080","-0.080","-0.080","-0.080","-20.00%"
"Sep 12, 2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"Sep 11, 2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"Sep 10, 2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"Sep 09, 2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"Sep 08, 2013","-0.100","-0.100","-0.080","-0.100","0.00%"
"Sep 07, 2013","-0.100","-0.080","-0.080","-0.100","100.00%"
"Sep 06, 2013","-0.050","-0.050","-0.050","-0.050","-37.50%"
"Sep 05, 2013","-0.080","-0.080","-0.080","-0.080","-20.00%"
"Sep 04, 2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"Sep 03, 2013","-0.100","-0.100","-0.100","-0.100","25.00%"
"Sep 02, 2013","-0.080","-0.080","-0.080","-0.080","-20.00%"
"Sep 01, 2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"Aug 31, 2013","-0.100","-0.080","-0.080","-0.100","-33.33%"
"Aug 30, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 29, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 28, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 27, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 26, 2013","-0.150","-0.150","-0.150","-0.150","15.38%"
"Aug 25, 2013","-0.130","-0.130","-0.130","-0.130","-13.33%"
"Aug 23, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 22, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 21, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 20, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 19, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 16, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 15, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 14, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 13, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 12, 2013","-0.150","-0.150","-0.150","-0.150","50.00%"
"Aug 11, 2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"Aug 10, 2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"Aug 09, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 08, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 07, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 06, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Aug 05, 2013","-0.150","-0.150","-0.150","-0.150","50.00%"
"Aug 03, 2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"Aug 02, 2013","-0.150","-0.150","-0.150","-0.150","50.00%"
"Jul 31, 2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"Jul 30, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 29, 2013","-0.150","-0.150","-0.150","-0.150","15.38%"
"Jul 28, 2013","-0.130","-0.130","-0.130","-0.130","30.00%"
"Jul 27, 2013","-0.100","0.030","0.030","-0.100","-33.33%"
"Jul 26, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 25, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 24, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 23, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 22, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 19, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 18, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 17, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 16, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 15, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 12, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 11, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 10, 2013","-0.150","-0.150","-0.150","-0.150","200.00%"
"Jul 09, 2013","-0.050","-0.050","-0.050","-0.050","-58.33%"
"Jul 08, 2013","-0.120","-0.120","-0.120","-0.120","20.00%"
"Jul 07, 2013","-0.100","-0.130","-0.100","-0.130","-16.67%"
"Jul 05, 2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"Jul 04, 2013","-0.120","-0.120","-0.120","-0.120","20.00%"
"Jul 03, 2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"Jul 02, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jul 01, 2013","-0.150","-0.150","-0.150","-0.150","50.00%"
"Jun 30, 2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"Jun 29, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 28, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 27, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 26, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 25, 2013","-0.150","-0.150","-0.150","-0.150","50.00%"
"Jun 24, 2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"Jun 23, 2013","-0.150","-0.100","-0.100","-0.150","50.00%"
"Jun 22, 2013","-0.100","-0.150","-0.100","-0.150","-33.33%"
"Jun 21, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 20, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 19, 2013","-0.150","-0.150","-0.150","-0.150","-31.82%"
"Jun 18, 2013","-0.220","-0.220","-0.220","-0.220","0.00%"
"Jun 17, 2013","-0.220","-0.220","-0.220","-0.220","120.00%"
"Jun 16, 2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"Jun 15, 2013","-0.100","-0.100","-0.100","-0.100","-54.55%"
"Jun 14, 2013","-0.220","-0.220","-0.220","-0.220","15.79%"
"Jun 13, 2013","-0.190","-0.190","-0.190","-0.190","58.33%"
"Jun 12, 2013","-0.120","-0.120","-0.120","-0.120","-36.84%"
"Jun 11, 2013","-0.190","-0.190","-0.190","-0.190","5.56%"
"Jun 10, 2013","-0.180","-0.180","-0.180","-0.180","80.00%"
"Jun 09, 2013","-0.100","-0.100","-0.100","-0.100","100.00%"
"Jun 08, 2013","-0.050","-0.050","-0.050","-0.050","-72.22%"
"Jun 07, 2013","-0.180","-0.180","-0.180","-0.180","20.00%"
"Jun 06, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 05, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 04, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"Jun 03, 2013","-0.150","-0.150","-0.150","-0.150","50.00%"
"Jun 02, 2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"May 31, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"May 30, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"May 29, 2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"May 28, 2013","-0.150","-0.150","-0.150","-0.150","-34.78%"
"May 27, 2013","-0.230","-0.230","-0.230","-0.230","130.00%"
